feature,importance
rec_metric_euclidean_length_3_rho_500,0.0
corr_dim_m_3_tau_1_r_50,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_min,0.0
det_euclidean_length_3_rho_500,0.0
corm_euclidean_length_3_rho_500,0.0
rec_metric_cityblock_length_1_rho_0.1,0.0
corm_euclidean_length_3_rho_5,0.0
rec_metric_euclidean_length_3_rho_25,0.0
lyapunov_exponent_m_4_tau_1_T_2,0.0
lam_euclidean_length_3_rho_25,0.0
sac_speed_AOI_aggregated_Target_median,0.0
rec_metric_euclidean_length_3_rho_50,0.0
sac_length_from_Neg_to_Target_from_Neg_to_Target_median,0.0
sac_length_from_Neg_to_Target_from_Neg_to_Target_std,0.0
sac_speed_from_Neg_to_Target_from_Neg_to_Target_std,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_median,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_std,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_count,0.0
corm_euclidean_length_2_rho_250,0.0
rec_metric_euclidean_length_2_rho_500,0.0
lam_euclidean_length_2_rho_500,0.0
corm_euclidean_length_2_rho_500,0.0
sac_length_AOI_aggregated_Target_count,0.0
rec_metric_euclidean_length_3_rho_5,0.0
sac_speed_AOI_aggregated_Target_max,0.0
det_euclidean_length_3_rho_5,0.0
sac_angle_to_x_median,0.0
det_euclidean_length_1_rho_25,0.0
fix_duration_count,0.0
det_euclidean_length_1_rho_50,0.0
fix_duration_AOI_FD_Neg1_kurtosis,0.0
fix_duration_AOI_FD_Neg1_skew,0.0
det_euclidean_length_1_rho_250,0.0
reg_speed_min,0.0
sac_length_AOI_aggregated_Pos_mean,0.0
sac_length_AOI_aggregated_Pos_std,0.0
sac_length_AOI_aggregated_Pos_sum,0.0
sac_length_AOI_aggregated_Pos_count,0.0
sac_length_AOI_aggregated_Target_min,0.0
sac_length_AOI_aggregated_Target_max,0.0
corr_dim_m_4_tau_2_r_400,0.0
lam_euclidean_length_1_rho_5,0.0
sac_speed_Target_to_Neg_Target_to_Neg_mean,0.0
sac_speed_Target_to_Neg_Target_to_Neg_median,0.0
sac_speed_Target_to_Neg_Target_to_Neg_std,0.0
sac_length_AOI_aggregated_None_median,0.0
reg_length_sum,0.0
fix_duration_AOI_aggregated_Pos_count,0.0
sac_speed_AOI_aggregated_None_mean,0.0
sac_length_Target_to_Neg_Target_to_Neg_max,0.0
corr_dim_m_3_tau_1_r_200,0.0
sac_length_Target_to_Neg_Target_to_Neg_mean,0.0
corr_dim_m_3_tau_2_r_200,0.0
corr_dim_m_3_tau_2_r_400,0.0
corr_dim_m_4_tau_1_r_50,0.0
corr_dim_m_4_tau_1_r_200,0.0
sac_length_AOI_aggregated_Neg_count,0.0
sac_length_Target_to_Neg_Target_to_Neg_median,0.0
sac_length_Target_to_Neg_Target_to_Neg_std,0.0
sac_length_Target_to_Neg_Target_to_Neg_sum,0.0
sac_length_Target_to_Neg_Target_to_Neg_count,0.0
sac_speed_Target_to_Neg_Target_to_Neg_min,0.0
sac_speed_Target_to_Neg_Target_to_Neg_max,0.0
fix_duration_AOI_FD_Target_median,0.0
imf0_entropy,0.0
fix_duration_AOI_FD_Target_std,0.0
det_cityblock_length_2_rho_0.1,0.0
lam_cityblock_length_2_rho_0.1,0.0
corm_cityblock_length_2_rho_0.1,0.0
rec_metric_cityblock_length_3_rho_0.1,0.0
det_cityblock_length_3_rho_0.1,0.0
lam_cityblock_length_3_rho_0.1,0.0
corm_cityblock_length_3_rho_0.1,0.0
fix_duration_AOI_FD_Target_kurtosis,0.0
rec_metric_euclidean_length_2_rho_25,0.0
det_euclidean_length_2_rho_25,0.0
fix_duration_AOI_FD_Target_skew,0.0
corm_euclidean_length_2_rho_25,0.0
rec_metric_euclidean_length_2_rho_50,0.0
